Div,Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,Avg>2.5,Avg<2.5
P1,01/10/2023,20:30,Rio Ave,Moreirense,0,4,A,0,2,A,10,11,4,6,13,26,4,2,3,5,0,0,2.1,1.73
P1,01/10/2023,18:00,Guimaraes,Estoril,3,2,H,0,2,A,25,10,8,5,16,13,11,2,4,4,0,1,1.95,1.85
P1,02/10/2023,20:15,Gil Vicente,Casa Pia,2,0,H,0,0,D,16,8,9,1,10,15,5,5,3,3,0,1,2.04,1.77
P1,06/10/2023,20:15,Moreirense,Boavista,1,1,D,1,1,D,11,8,6,1,13,13,6,1,0,3,0,0,1.88,1.92
P1,07/10/2023,20:30,Estoril,Benfica,0,1,A,0,0,D,16,21,4,5,15,8,4,7,3,2,0,0,1.45,2.72
P1,07/10/2023,18:00,Sp Braga,Rio Ave,2,1,H,0,1,A,33,9,11,3,8,11,16,1,1,2,0,0,1.58,2.36
P1,07/10/2023,15:30,Chaves,Gil Vicente,4,2,H,1,2,A,15,9,9,5,17,14,6,1,3,3,1,0,1.89,1.9
P1,07/10/2023,15:30,Farense,Vizela,0,0,D,0,0,D,20,17,6,6,21,11,14,6,1,1,0,0,1.9,1.89
P1,08/10/2023,18:00,Porto,Portimonense,1,0,H,1,0,H,18,4,7,2,12,19,10,5,4,6,1,0,1.43,2.79
P1,08/10/2023,15:30,Casa Pia,Estrela,0,1,A,0,0,D,7,11,2,6,16,8,3,6,1,1,0,0,2.17,1.67
P1,08/10/2023,15:30,Famalicao,Guimaraes,1,3,A,0,2,A,13,12,6,4,15,20,11,3,4,3,0,0,2.19,1.67
P1,08/10/2023,20:30,Sp Lisbon,Arouca,2,1,H,1,0,H,10,11,5,5,7,18,5,2,4,7,1,1,1.59,2.33
P1,27/10/2023,20:15,Arouca,Moreirense,0,1,A,0,1,A,13,12,3,5,11,14,7,5,2,2,0,1,2.14,1.71
P1,28/10/2023,15:30,Portimonense,Estoril,1,0,H,1,0,H,14,14,8,4,14,8,6,4,6,1,0,0,1.95,1.84
P1,28/10/2023,18:00,Guimaraes,Chaves,5,0,H,3,0,H,13,7,6,3,16,6,4,3,0,3,0,1,1.79,2.02
P1,28/10/2023,20:30,Gil Vicente,Sp Braga,3,3,D,1,0,H,13,18,6,7,14,21,4,9,4,2,0,1,1.58,2.36
P1,28/10/2023,18:00,Benfica,Casa Pia,1,1,D,1,0,H,13,6,7,3,12,20,10,2,1,2,0,0,1.57,2.33
P1,29/10/2023,18:00,Estrela,Famalicao,1,0,H,0,0,D,12,9,4,1,18,15,3,2,3,3,0,1,2.21,1.67
P1,29/10/2023,20:30,Vizela,Porto,0,2,A,0,2,A,8,13,1,3,16,17,4,4,3,4,0,0,1.74,2.1
P1,29/10/2023,15:30,Rio Ave,Farense,3,4,A,2,2,D,11,13,4,7,19,12,5,6,3,3,0,0,2.01,1.8
P1,30/10/2023,20:15,Boavista,Sp Lisbon,0,2,A,0,1,A,7,14,2,6,16,13,4,8,3,2,0,0,1.62,2.3
P1,03/11/2023,20:15,Porto,Estoril,0,1,A,0,0,D,16,7,4,3,16,16,9,6,5,7,0,0,1.4,2.92
P1,04/11/2023,18:00,Famalicao,Gil Vicente,3,1,H,2,0,H,12,9,5,4,11,10,7,2,3,3,0,0,1.86,1.93
P1,04/11/2023,20:30,Sp Braga,Portimonense,6,1,H,0,1,A,19,8,10,3,10,10,5,5,1,2,0,0,1.46,2.69
P1,04/11/2023,15:30,Chaves,Benfica,0,2,A,0,0,D,8,14,0,5,13,11,3,8,5,2,0,0,1.43,2.76
P1,05/11/2023,15:30,Moreirense,Guimaraes,1,0,H,0,0,D,12,10,3,2,10,11,4,12,1,2,0,0,2.08,1.75
P1,05/11/2023,15:30,Casa Pia,Vizela,0,1,A,0,0,D,11,14,2,4,16,17,6,6,3,3,0,0,2.11,1.73
P1,05/11/2023,18:00,Rio Ave,Boavista,2,0,H,1,0,H,9,10,3,2,17,15,3,3,3,2,0,0,2.02,1.79
P1,05/11/2023,20:30,Sp Lisbon,Estrela,3,2,H,1,0,H,23,6,8,4,7,5,6,1,1,1,0,0,1.44,2.74
P1,06/11/2023,20:15,Farense,Arouca,2,0,H,2,0,H,7,15,2,5,16,14,6,6,1,1,0,0,2.05,1.76
P1,10/11/2023,20:15,Estoril,Casa Pia,4,0,H,2,0,H,18,12,6,3,15,16,4,7,3,4,0,0,2.13,1.72
P1,11/11/2023,15:30,Portimonense,Chaves,2,1,H,2,0,H,12,19,7,8,15,12,3,8,4,2,0,0,1.95,1.85
P1,11/11/2023,18:00,Estrela,Moreirense,0,1,A,0,0,D,8,12,3,2,22,17,2,5,3,6,0,1,2.03,1.78
P1,11/11/2023,18:00,Vizela,Famalicao,0,0,D,0,0,D,9,13,4,2,17,17,5,7,1,3,0,0,2.14,1.71
P1,11/11/2023,20:30,Guimaraes,Porto,1,2,A,1,1,D,14,7,8,4,19,17,10,6,3,3,0,0,1.82,1.99
P1,12/11/2023,15:30,Boavista,Farense,1,3,A,0,1,A,15,13,2,7,19,9,9,2,3,1,0,0,1.88,1.92
P1,12/11/2023,15:30,Gil Vicente,Rio Ave,1,1,D,0,0,D,8,16,2,5,10,18,4,7,1,1,0,0,1.88,1.92
P1,12/11/2023,20:30,Benfica,Sp Lisbon,2,1,H,0,1,A,11,8,4,3,10,12,6,4,2,5,0,1,1.8,2.02
P1,12/11/2023,18:00,Arouca,Sp Braga,0,1,A,0,1,A,12,17,7,5,14,14,3,8,2,4,0,0,1.63,2.27
P1,01/12/2023,20:30,Chaves,Vizela,2,1,H,1,1,D,15,8,5,2,14,16,2,1,5,3,0,0,2.04,1.78
P1,02/12/2023,15:30,Rio Ave,Estrela,1,1,D,0,0,D,13,8,3,0,15,13,7,0,4,1,0,0,2.01,1.8
P1,02/12/2023,15:30,Farense,Guimaraes,1,2,A,0,1,A,5,16,2,5,12,14,1,7,3,3,1,0,1.92,1.87
P1,02/12/2023,18:00,Famalicao,Porto,0,3,A,0,2,A,12,9,0,5,16,22,7,2,4,5,1,0,1.89,1.91
P1,02/12/2023,20:30,Casa Pia,Portimonense,1,0,H,0,0,D,11,10,3,2,20,15,5,5,3,3,0,1,2.13,1.71
P1,03/12/2023,20:30,Boavista,Arouca,0,4,A,0,3,A,8,12,2,7,12,10,8,1,5,4,1,1,2.03,1.78
P1,03/12/2023,15:30,Sp Braga,Estoril,3,1,H,1,1,D,18,4,6,1,13,14,5,2,2,2,0,0,1.45,2.68
P1,03/12/2023,18:00,Moreirense,Benfica,0,0,D,0,0,D,11,12,4,3,13,13,2,7,4,1,0,0,1.7,2.14
P1,04/12/2023,20:15,Sp Lisbon,Gil Vicente,3,1,H,1,1,D,12,5,4,1,14,9,9,0,4,1,0,0,1.4,2.87
P1,08/12/2023,18:00,Benfica,Farense,1,1,D,0,0,D,37,8,13,5,10,11,15,3,2,3,0,0,1.39,2.93
P1,08/12/2023,15:30,Vizela,Sp Braga,1,3,A,0,1,A,11,13,5,4,19,9,7,6,3,1,0,0,1.58,2.38
P1,09/12/2023,20:30,Porto,Casa Pia,3,1,H,1,0,H,16,7,6,3,11,9,4,1,3,1,0,0,1.73,2.11
P1,09/12/2023,15:30,Portimonense,Famalicao,1,1,D,0,1,A,8,16,4,8,14,19,2,5,4,1,1,0,2.06,1.75
P1,09/12/2023,18:00,Guimaraes,Sp Lisbon,3,2,H,1,1,D,7,11,5,4,14,5,1,6,4,1,0,0,1.76,2.07
P1,10/12/2023,15:30,Estrela,Boavista,3,1,H,0,0,D,4,9,2,6,18,11,2,4,4,2,0,0,1.93,1.87
P1,10/12/2023,18:00,Arouca,Rio Ave,2,2,D,0,2,A,16,12,5,9,11,14,5,3,1,5,0,0,2.15,1.7
P1,10/12/2023,20:30,Estoril,Chaves,4,0,H,1,0,H,14,7,10,2,16,11,3,6,4,3,0,0,1.81,2.0
P1,11/12/2023,20:15,Gil Vicente,Moreirense,1,1,D,1,0,H,11,11,4,4,15,19,3,6,5,3,0,0,1.93,1.86
P1,15/12/2023,20:15,Farense,Estrela,0,0,D,0,0,D,12,9,1,2,11,8,6,9,2,1,0,0,1.87,1.94
P1,16/12/2023,20:30,Boavista,Guimaraes,1,1,D,0,1,A,10,14,4,3,17,9,7,8,6,2,0,0,1.95,1.86
P1,16/12/2023,18:00,Arouca,Gil Vicente,3,0,H,1,0,H,10,9,7,5,11,8,4,6,2,0,0,0,2.01,1.81
P1,16/12/2023,15:30,Rio Ave,Vizela,1,1,D,0,0,D,13,6,4,4,16,15,7,2,3,3,0,1,2.09,1.74
P1,17/12/2023,18:00,Famalicao,Estoril,1,1,D,1,1,D,10,12,3,5,9,19,1,7,3,1,0,0,1.96,1.85
P1,17/12/2023,20:30,Sp Braga,Benfica,0,1,A,0,1,A,16,11,6,6,11,9,5,2,3,3,0,0,1.64,2.26
P1,17/12/2023,15:30,Chaves,Casa Pia,1,3,A,1,2,A,15,9,5,6,16,14,4,2,1,1,0,0,2.19,1.67
P1,17/12/2023,15:30,Moreirense,Portimonense,5,2,H,2,1,H,16,9,5,3,12,12,7,7,2,2,0,0,1.89,1.91
P1,18/12/2023,20:15,Sp Lisbon,Porto,2,0,H,1,0,H,11,5,6,3,21,15,2,2,4,4,0,1,1.98,1.82
P1,23/12/2023,15:30,Guimaraes,Rio Ave,1,0,H,0,0,D,5,9,3,4,13,18,4,8,4,3,0,0,1.88,1.92
P1,23/12/2023,15:30,Vizela,Moreirense,0,0,D,0,0,D,9,10,3,5,16,8,3,9,3,1,0,0,2.11,1.73
P1,28/12/2023,20:15,Estrela,Arouca,1,4,A,1,0,H,6,18,2,5,6,12,3,5,0,2,1,0,2.06,1.75
P1,29/12/2023,18:45,Benfica,Famalicao,3,0,H,1,0,H,17,12,10,3,21,14,6,4,2,3,0,0,1.63,2.28
P1,29/12/2023,20:45,Porto,Chaves,1,0,H,0,0,D,17,5,10,2,20,11,8,3,3,5,0,0,1.47,2.64
P1,30/12/2023,15:30,Estoril,Farense,4,0,H,2,0,H,12,14,7,4,8,18,10,8,2,2,0,0,1.74,2.09
P1,30/12/2023,15:30,Gil Vicente,Boavista,1,0,H,0,0,D,11,8,3,1,15,15,4,3,0,1,0,0,1.91,1.9
P1,30/12/2023,20:30,Portimonense,Sp Lisbon,1,2,A,0,0,D,7,14,3,6,11,12,0,12,4,3,0,0,1.53,2.48
P1,30/12/2023,18:00,Casa Pia,Sp Braga,1,3,A,0,0,D,7,11,3,6,9,7,2,3,1,0,0,0,1.79,2.03
P1,05/01/2024,18:45,Sp Lisbon,Estoril,5,1,H,2,0,H,21,11,8,3,6,10,5,7,1,3,0,0,1.38,2.99
P1,05/01/2024,20:45,Boavista,Porto,1,1,D,1,1,D,7,24,2,7,18,14,1,6,5,1,1,0,1.76,2.06
P1,06/01/2024,15:30,Farense,Gil Vicente,1,0,H,0,0,D,11,14,5,6,9,7,6,5,2,2,0,0,1.77,2.04
P1,06/01/2024,15:30,Estrela,Vizela,1,1,D,1,0,H,12,16,4,7,14,13,6,4,0,1,0,0,2.08,1.75
P1,06/01/2024,20:30,Sp Braga,Guimaraes,1,1,D,0,0,D,11,13,4,4,7,9,5,6,2,0,0,0,1.58,2.36
P1,06/01/2024,18:00,Arouca,Benfica,0,3,A,0,1,A,11,11,1,5,12,5,1,3,2,2,0,0,1.74,2.09
P1,07/01/2024,20:30,Famalicao,Chaves,2,2,D,2,1,H,17,10,7,5,17,23,5,8,3,2,0,0,1.98,1.83
P1,07/01/2024,18:00,Rio Ave,Portimonense,2,0,H,0,0,D,9,7,3,3,9,13,3,6,1,3,0,0,1.99,1.82
P1,08/01/2024,20:15,Moreirense,Casa Pia,1,4,A,1,3,A,13,10,4,7,15,24,4,3,2,2,0,0,2.29,1.62
P1,12/01/2024,20:15,Portimonense,Farense,1,0,H,0,0,D,12,8,4,3,19,9,4,4,2,3,0,0,1.98,1.83
P1,13/01/2024,20:30,Estoril,Moreirense,1,3,A,0,2,A,9,12,5,7,15,11,8,1,2,3,0,0,1.9,1.9
P1,13/01/2024,15:30,Casa Pia,Famalicao,0,2,A,0,1,A,8,13,1,4,13,15,6,3,1,1,1,0,2.51,1.52
P1,13/01/2024,18:00,Chaves,Sp Lisbon,0,3,A,0,1,A,5,17,0,10,11,14,2,5,1,2,0,0,1.47,2.65
P1,14/01/2024,18:00,Vizela,Boavista,1,4,A,0,2,A,27,10,7,7,19,4,11,1,2,2,0,0,2.17,1.69
P1,14/01/2024,18:00,Benfica,Rio Ave,4,1,H,1,1,D,15,9,12,5,12,11,5,3,1,3,0,1,1.51,2.52
P1,14/01/2024,20:30,Porto,Sp Braga,2,0,H,1,0,H,8,10,4,5,12,15,5,5,3,5,0,0,1.69,2.15
P1,14/01/2024,15:30,Gil Vicente,Estrela,1,1,D,1,0,H,9,15,2,6,14,10,7,5,2,4,0,0,1.88,1.92
P1,15/01/2024,20:15,Guimaraes,Arouca,2,1,H,1,1,D,15,9,6,2,8,7,10,1,0,3,0,0,2.04,1.76
P1,18/01/2024,20:45,Vizela,Sp Lisbon,2,5,A,1,1,D,4,18,3,9,16,13,0,6,3,1,0,0,1.67,2.2
P1,18/01/2024,18:45,Famalicao,Sp Braga,1,2,A,0,0,D,11,12,3,7,9,11,3,4,4,4,1,0,1.75,2.07
P1,19/01/2024,20:15,Benfica,Boavista,2,0,H,0,0,D,20,5,7,1,15,11,12,4,3,3,0,0,1.32,3.31
P1,20/01/2024,20:30,Porto,Moreirense,5,0,H,1,0,H,16,5,8,1,13,16,5,1,0,3,0,0,1.76,2.02
P1,20/01/2024,18:00,Casa Pia,Farense,1,3,A,0,2,A,21,7,6,4,10,13,14,3,0,1,0,0,2.05,1.76
P1,20/01/2024,15:30,Estoril,Arouca,1,2,A,1,2,A,13,15,4,7,16,13,7,4,3,2,0,0,1.95,1.85
P1,21/01/2024,18:00,Chaves,Rio Ave,0,0,D,0,0,D,19,6,6,1,15,13,11,0,2,3,0,0,2.12,1.72
P1,21/01/2024,20:30,Guimaraes,Estrela,3,0,H,1,0,H,12,5,4,1,13,10,8,5,1,1,0,1,1.93,1.86
P1,21/01/2024,15:30,Portimonense,Gil Vicente,0,2,A,0,1,A,8,15,0,8,19,15,3,8,3,1,0,0,1.97,1.83
P1,28/01/2024,20:30,Gil Vicente,Guimaraes,1,0,H,0,0,D,7,8,4,2,12,14,4,4,1,2,0,0,2.03,1.78
P1,28/01/2024,20:30,Arouca,Vizela,5,0,H,2,0,H,13,9,7,3,15,11,1,2,1,2,0,0,2.06,1.76
P1,28/01/2024,18:00,Farense,Porto,1,3,A,0,2,A,9,18,4,4,16,7,4,10,1,0,0,0,1.73,2.1
P1,28/01/2024,15:30,Moreirense,Famalicao,1,0,H,0,0,D,7,8,2,1,14,13,3,4,3,2,0,0,2.2,1.67
P1,28/01/2024,15:30,Boavista,Portimonense,1,4,A,0,3,A,20,12,5,5,14,14,11,1,2,2,0,0,1.95,1.84
P1,29/01/2024,20:45,Sp Lisbon,Casa Pia,8,0,H,5,0,H,21,2,11,2,10,14,9,0,1,1,0,0,1.56,2.38
P1,29/01/2024,18:45,Estrela,Benfica,1,4,A,1,2,A,9,16,5,7,10,10,5,6,2,1,1,0,1.61,2.31
P1,31/01/2024,20:45,Sp Braga,Chaves,1,1,D,0,0,D,27,7,10,2,11,10,9,1,1,5,0,1,1.5,2.53
P1,31/01/2024,18:45,Rio Ave,Estoril,1,1,D,0,0,D,8,12,4,5,10,9,4,3,4,3,0,0,1.93,1.87
P1,03/02/2024,20:30,Porto,Rio Ave,0,0,D,0,0,D,17,3,5,0,15,24,23,0,4,5,0,1,1.6,2.32
P1,03/02/2024,15:30,Portimonense,Arouca,1,2,A,0,0,D,11,8,4,3,17,10,3,2,4,1,0,0,2.0,1.8
P1,04/02/2024,18:00,Benfica,Gil Vicente,3,0,H,2,0,H,10,5,5,3,11,5,6,4,0,1,0,0,1.42,2.84
P1,04/02/2024,15:30,Chaves,Farense,1,1,D,0,1,A,2,15,2,7,19,15,3,6,2,4,1,0,2.03,1.78
P1,04/02/2024,18:00,Estoril,Estrela,1,0,H,0,0,D,10,11,5,6,15,10,6,1,3,2,0,0,1.96,1.85
P1,04/02/2024,20:30,Sp Braga,Moreirense,1,0,H,1,0,H,13,8,5,1,13,16,6,1,1,2,0,0,1.69,2.16
P1,04/02/2024,15:30,Vizela,Guimaraes,0,1,A,0,0,D,10,19,2,3,15,15,4,9,4,2,0,0,2.09,1.74
P1,05/02/2024,20:15,Casa Pia,Boavista,0,0,D,0,0,D,5,4,0,0,13,14,4,3,3,1,0,0,2.13,1.71
P1,09/02/2024,20:15,Estrela,Portimonense,3,0,H,3,0,H,10,11,3,1,7,13,4,7,4,3,0,0,1.93,1.88
P1,10/02/2024,18:00,Moreirense,Chaves,1,0,H,0,0,D,15,10,5,4,12,10,11,4,3,2,0,0,2.06,1.76
P1,10/02/2024,15:30,Farense,Famalicao,1,1,D,0,1,A,17,18,7,4,17,20,7,6,0,6,0,0,2.24,1.64
P1,10/02/2024,20:30,Boavista,Estoril,2,1,H,2,0,H,7,14,3,4,16,10,7,5,5,5,0,0,1.97,1.83
P1,11/02/2024,18:00,Sp Lisbon,Sp Braga,5,0,H,2,0,H,12,7,5,1,10,10,3,7,0,0,0,0,1.54,2.43
P1,11/02/2024,20:30,Guimaraes,Benfica,2,2,D,1,1,D,8,6,6,3,15,9,6,11,4,3,1,0,1.79,2.02
P1,11/02/2024,15:30,Rio Ave,Casa Pia,1,0,H,0,0,D,8,6,3,1,14,20,5,3,1,3,0,0,2.37,1.58
P1,12/02/2024,20:15,Arouca,Porto,3,2,H,2,1,H,10,14,6,6,20,9,3,7,3,4,0,1,1.78,2.02
P1,13/02/2024,15:30,Gil Vicente,Vizela,0,1,A,0,1,A,16,8,4,2,13,15,8,3,3,5,0,1,1.96,1.84
P1,16/02/2024,20:15,Famalicao,Rio Ave,2,1,H,1,1,D,15,9,6,4,18,20,4,7,4,6,0,0,2.46,1.54
P1,17/02/2024,20:30,Porto,Estrela,2,0,H,1,0,H,16,8,6,2,12,13,8,6,0,2,0,0,1.54,2.45
P1,17/02/2024,15:30,Chaves,Boavista,2,1,H,1,1,D,7,14,3,3,17,16,4,3,6,1,1,0,2.02,1.79
P1,17/02/2024,18:00,Portimonense,Guimaraes,1,1,D,0,1,A,10,10,6,2,10,17,9,6,3,5,0,0,1.99,1.82
P1,18/02/2024,15:30,Casa Pia,Arouca,1,0,H,0,0,D,10,14,2,4,5,12,2,6,0,2,0,0,2.22,1.66
P1,18/02/2024,18:00,Estoril,Gil Vicente,1,3,A,0,0,D,8,11,4,7,15,15,2,4,2,3,1,0,1.89,1.91
P1,18/02/2024,18:00,Benfica,Vizela,6,1,H,5,0,H,14,8,8,4,14,9,6,1,0,4,0,0,1.4,2.9
P1,18/02/2024,20:30,Sp Braga,Farense,2,1,H,0,0,D,17,5,8,2,19,15,6,1,5,3,0,0,1.54,2.45
P1,19/02/2024,20:15,Moreirense,Sp Lisbon,0,2,A,0,2,A,4,16,0,7,12,13,5,4,0,1,0,0,1.78,2.02
P1,23/02/2024,20:15,Arouca,Famalicao,3,2,H,2,1,H,14,11,4,8,20,14,3,4,2,5,0,1,2.02,1.79
P1,24/02/2024,20:30,Guimaraes,Casa Pia,0,2,A,0,2,A,25,9,5,5,12,13,8,2,1,3,0,0,2.13,1.71
P1,24/02/2024,18:00,Estrela,Chaves,1,1,D,1,1,D,10,9,4,2,13,18,7,6,2,2,0,0,2.14,1.71
P1,24/02/2024,15:30,Farense,Moreirense,0,1,A,0,1,A,6,11,1,2,14,14,5,5,1,0,1,0,2.24,1.64
P1,25/02/2024,18:00,Gil Vicente,Porto,1,1,D,0,0,D,7,14,1,5,16,14,2,4,3,3,0,0,1.72,2.11
P1,25/02/2024,18:00,Benfica,Portimonense,4,0,H,0,0,D,19,10,13,2,13,6,8,1,0,1,0,0,1.32,3.34
P1,25/02/2024,15:30,Vizela,Estoril,3,3,D,2,0,H,12,18,7,4,9,14,4,7,2,3,0,0,1.9,1.89
P1,25/02/2024,20:30,Rio Ave,Sp Lisbon,3,3,D,2,2,D,8,13,3,6,17,10,2,5,6,3,1,0,1.72,2.11
P1,26/02/2024,20:15,Boavista,Sp Braga,0,4,A,0,2,A,8,11,3,5,12,14,1,3,1,3,0,0,1.73,2.09
P1,01/03/2024,20:15,Chaves,Arouca,1,5,A,1,2,A,11,7,5,5,15,15,4,2,1,2,0,0,2.07,1.76
P1,02/03/2024,15:30,Moreirense,Rio Ave,0,0,D,0,0,D,14,4,5,1,13,10,6,2,1,1,0,0,2.39,1.57
P1,02/03/2024,18:00,Estoril,Guimaraes,1,3,A,0,3,A,14,9,4,4,12,20,9,4,1,5,0,0,1.86,1.94
P1,02/03/2024,20:30,Sp Braga,Estrela,3,0,H,0,0,D,15,7,8,1,11,13,6,4,2,1,0,0,1.56,2.39
P1,03/03/2024,18:00,Sp Lisbon,Farense,3,2,H,2,1,H,17,8,5,5,7,11,12,1,1,3,0,0,1.34,3.11
P1,03/03/2024,20:30,Porto,Benfica,5,0,H,2,0,H,16,3,8,1,12,16,6,2,1,3,0,1,1.8,2.0
P1,03/03/2024,15:30,Casa Pia,Gil Vicente,0,0,D,0,0,D,11,9,3,2,12,7,2,4,1,2,0,0,2.37,1.57
P1,03/03/2024,15:30,Portimonense,Vizela,0,0,D,0,0,D,11,13,4,3,18,10,1,8,3,1,1,0,2.04,1.77
P1,04/03/2024,20:15,Famalicao,Boavista,1,1,D,1,0,H,7,5,1,3,14,19,9,5,2,2,0,0,2.03,1.78
P1,08/03/2024,20:45,Estrela,Casa Pia,3,1,H,0,0,D,14,6,6,3,16,9,8,4,0,2,0,0,2.44,1.55
P1,08/03/2024,18:45,Portimonense,Porto,0,3,A,0,1,A,7,16,2,6,16,11,1,13,2,0,0,0,1.54,2.44
P1,09/03/2024,20:30,Guimaraes,Famalicao,1,0,H,1,0,H,12,13,6,0,12,18,10,4,1,3,0,0,2.05,1.76
P1,09/03/2024,15:30,Vizela,Farense,2,1,H,0,1,A,15,8,6,4,17,12,10,3,1,3,0,0,1.98,1.79
P1,09/03/2024,18:00,Boavista,Moreirense,1,0,H,0,0,D,9,8,3,3,13,19,4,4,4,2,0,0,2.29,1.62
P1,09/03/2024,18:00,Rio Ave,Sp Braga,0,0,D,0,0,D,8,10,5,4,13,10,6,5,1,4,0,0,1.81,2.0
P1,10/03/2024,18:00,Arouca,Sp Lisbon,0,3,A,0,1,A,10,10,2,6,13,11,2,0,2,0,0,0,1.6,2.33
P1,10/03/2024,20:30,Benfica,Estoril,3,1,H,2,1,H,13,10,6,5,10,7,6,4,0,0,0,0,1.36,3.11
P1,11/03/2024,20:15,Gil Vicente,Chaves,0,0,D,0,0,D,20,5,6,0,13,8,12,1,4,2,1,0,1.94,1.84
P1,15/03/2024,20:15,Estoril,Portimonense,1,0,H,0,0,D,9,15,3,2,15,10,2,7,1,2,0,0,1.74,2.1
P1,16/03/2024,18:00,Sp Braga,Gil Vicente,2,1,H,1,0,H,19,10,5,4,12,9,8,2,0,3,0,0,1.61,2.32
P1,16/03/2024,18:00,Farense,Rio Ave,1,1,D,1,0,H,14,13,7,3,17,15,5,2,2,1,0,0,2.19,1.67
P1,16/03/2024,15:30,Famalicao,Estrela,0,0,D,0,0,D,12,9,3,2,15,19,4,7,1,4,0,0,2.23,1.63
P1,16/03/2024,20:30,Porto,Vizela,4,1,H,0,1,A,36,3,9,0,19,12,12,3,0,3,0,1,1.46,2.67
P1,17/03/2024,20:30,Sp Lisbon,Boavista,6,1,H,1,1,D,22,3,12,2,9,14,8,1,2,3,0,0,1.41,2.87
P1,17/03/2024,18:00,Casa Pia,Benfica,0,1,A,0,0,D,6,19,3,6,8,5,4,13,0,2,0,0,1.82,1.99
P1,17/03/2024,15:30,Chaves,Guimaraes,1,2,A,1,1,D,6,16,2,5,15,14,3,10,3,3,0,0,2.0,1.81
P1,17/03/2024,15:30,Moreirense,Arouca,1,0,H,1,0,H,12,9,3,1,11,9,2,3,1,1,0,0,2.19,1.67
P1,29/03/2024,20:30,Estrela,Sp Lisbon,1,2,A,1,2,A,6,21,3,6,20,8,3,7,3,1,0,0,1.56,2.43
P1,29/03/2024,15:30,Gil Vicente,Famalicao,1,2,A,0,1,A,10,12,3,3,8,18,2,5,1,3,0,0,2.4,1.56
P1,29/03/2024,18:00,Benfica,Chaves,1,0,H,0,0,D,19,7,7,0,12,12,11,2,1,8,0,0,1.32,3.3
P1,30/03/2024,15:30,Guimaraes,Moreirense,1,0,H,0,0,D,12,9,4,2,16,13,7,2,5,2,1,0,2.22,1.66
P1,30/03/2024,15:30,Arouca,Farense,2,1,H,1,0,H,28,10,17,4,15,13,13,4,4,3,0,1,1.87,1.93
P1,30/03/2024,18:00,Boavista,Rio Ave,0,0,D,0,0,D,9,8,2,1,21,10,2,5,3,4,0,1,2.38,1.57
P1,30/03/2024,20:30,Estoril,Porto,1,0,H,0,0,D,5,13,2,2,21,14,1,10,5,8,1,3,1.57,2.4
P1,31/03/2024,18:00,Vizela,Casa Pia,0,4,A,0,1,A,13,11,3,9,8,18,6,3,2,6,0,1,2.34,1.59
P1,01/04/2024,20:15,Portimonense,Sp Braga,3,5,A,1,2,A,13,15,5,9,11,6,4,6,0,1,0,0,1.61,2.31
P1,05/04/2024,20:15,Farense,Boavista,2,0,H,2,0,H,15,17,8,7,18,11,5,12,3,3,0,0,2.1,1.74
P1,06/04/2024,15:30,Rio Ave,Gil Vicente,3,0,H,2,0,H,13,5,7,3,18,14,1,8,2,4,0,1,2.32,1.61
P1,06/04/2024,15:30,Famalicao,Vizela,3,2,H,2,0,H,17,8,9,4,16,19,1,5,6,1,0,0,2.06,1.76
P1,06/04/2024,20:30,Sp Lisbon,Benfica,2,1,H,1,1,D,13,15,4,3,12,9,7,13,3,6,0,1,1.68,2.19
P1,06/04/2024,18:00,Sp Braga,Arouca,0,3,A,0,2,A,17,11,10,6,11,15,10,9,1,3,0,0,1.52,2.5
P1,07/04/2024,20:30,Porto,Guimaraes,1,2,A,1,2,A,12,4,6,2,6,23,6,1,2,6,1,0,1.73,2.11
P1,07/04/2024,18:00,Moreirense,Estrela,2,2,D,2,0,H,7,10,3,4,14,14,2,6,3,3,0,1,2.46,1.54
P1,07/04/2024,15:30,Chaves,Portimonense,2,3,A,1,0,H,9,11,3,4,15,15,4,4,3,2,0,0,2.07,1.76
P1,08/04/2024,20:15,Casa Pia,Estoril,0,0,D,0,0,D,12,11,4,2,9,11,2,6,0,2,0,0,2.28,1.62
P1,12/04/2024,20:15,Gil Vicente,Sp Lisbon,0,4,A,0,4,A,5,13,1,6,11,14,6,4,2,0,0,0,1.61,2.3
P1,13/04/2024,20:30,Estoril,Sp Braga,0,1,A,0,0,D,4,12,0,5,8,12,2,3,0,1,0,0,1.57,2.39
P1,13/04/2024,15:30,Guimaraes,Farense,1,1,D,0,1,A,24,10,6,6,6,12,8,1,2,4,0,0,1.85,1.95
P1,13/04/2024,18:00,Porto,Famalicao,2,2,D,1,2,A,20,8,8,3,19,16,10,0,4,3,1,0,1.68,2.18
P1,14/04/2024,18:00,Arouca,Boavista,2,1,H,2,0,H,14,8,5,5,17,9,1,4,3,4,0,1,1.87,1.92
P1,14/04/2024,15:30,Estrela,Rio Ave,2,2,D,1,1,D,15,6,5,4,12,12,10,1,2,1,0,0,2.38,1.57
P1,14/04/2024,20:30,Benfica,Moreirense,3,0,H,2,0,H,19,8,6,0,11,11,6,2,2,1,0,0,1.67,2.18
P1,14/04/2024,18:00,Portimonense,Casa Pia,2,2,D,2,1,H,11,11,3,4,10,14,5,8,2,4,0,1,2.35,1.58
