Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR
2022-04-23,Derby,Bristol City,1,3,A,0,2,,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-23,Hull City,Reading,3,0,H,1,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-23,Birmingham,Millwall,2,2,D,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-23,West Brom,Coventry,0,0,D,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-23,Bournemouth,Fulham,1,1,D,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-23,Luton,Blackpool,1,1,D,1,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-23,Sheffield Utd,Cardiff,1,0,H,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-25,Preston,Blackburn,1,4,A,1,3,,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-26,Swansea,Bournemouth,3,3,D,2,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-26,Barnsley,Blackpool,0,2,A,0,1,,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-26,Fulham,Nottingham Forest,0,1,A,0,1,,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-27,Middlesbrough,Cardiff,2,0,H,1,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-29,QPR,Sheffield Utd,1,3,A,1,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-30,Middlesbrough,Stoke City,3,1,H,2,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-30,Barnsley,Preston,1,3,A,1,1,,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-30,Cardiff,Birmingham,1,1,D,0,1,,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-30,Reading,West Brom,0,1,A,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-30,Bristol City,Hull City,5,0,H,3,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-30,Millwall,Peterborough,3,0,H,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-30,Nottingham Forest,Swansea,5,1,H,1,1,,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-30,Blackburn,Bournemouth,0,3,A,0,1,,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-30,Coventry,Huddersfield,1,2,A,0,1,,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-30,Blackpool,Derby,0,2,A,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-02,Fulham,Luton,7,0,H,2,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-03,Bournemouth,Nottingham Forest,1,0,H,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-07,Derby,Cardiff,0,1,A,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-07,Peterborough,Blackpool,5,0,H,1,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-07,Swansea,QPR,0,1,A,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-07,Stoke City,Coventry,1,1,D,1,1,,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-07,Luton,Reading,1,0,H,1,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-07,Hull City,Nottingham Forest,1,1,D,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-07,Bournemouth,Millwall,1,0,H,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-07,West Brom,Barnsley,4,0,H,2,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-07,Preston,Middlesbrough,4,1,H,2,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-07,Birmingham,Blackburn,1,2,A,0,2,,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-07,Huddersfield,Bristol City,2,0,H,2,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-07,Sheffield Utd,Fulham,4,0,H,3,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-13,Luton,Huddersfield,1,1,D,1,1,,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-14,Sheffield Utd,Nottingham Forest,1,2,A,0,1,,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-16,Huddersfield,Luton,1,0,H,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-17,Nottingham Forest,Sheffield Utd,1,2,A,1,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-29,Huddersfield,Nottingham Forest,0,1,A,0,1,,0,0,0,0,0,0,0,0,0,0,0,0
