Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR
2022-02-20,Hertha Berlin,RB Leipzig,1,6,A,0,1,,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-25,1899 Hoffenheim,VfB Stuttgart,2,1,H,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-26,Union Berlin,FSV Mainz 05,3,1,H,1,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-26,Eintracht Frankfurt,Bayern Munich,0,1,A,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-26,SpVgg Greuther Furth,1.FC Köln,1,1,D,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-26,Borussia Monchengladbach,VfL Wolfsburg,2,2,D,1,2,,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-26,SC Freiburg,Hertha Berlin,3,0,H,1,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-26,Bayer Leverkusen,Arminia Bielefeld,3,0,H,1,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-27,Vfl Bochum,RB Leipzig,0,1,A,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-27,FC Augsburg,Borussia Dortmund,1,1,D,0,1,,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-04,Arminia Bielefeld,FC Augsburg,0,1,A,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-05,Bayern Munich,Bayer Leverkusen,1,1,D,1,1,,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-05,Hertha Berlin,Eintracht Frankfurt,1,4,A,0,1,,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-05,VfL Wolfsburg,Union Berlin,1,0,H,1,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-05,RB Leipzig,SC Freiburg,1,1,D,0,1,,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-05,Vfl Bochum,SpVgg Greuther Furth,2,1,H,1,0,,0,0,0,0,0,0,0,0,0,0,0,0
