Div,Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR
B1,2023-11-04,19:45,Antwerp,Genk,3,2,H,3.0,1.0,H,14.0,17.0,5.0,8.0,13.0,12.0,5.0,5.0,3.0,4.0,0.0,0.0
B1,2023-11-04,17:15,Oud-Heverlee Leuven,Westerlo,0,2,A,0.0,0.0,D,10.0,10.0,2.0,6.0,11.0,13.0,7.0,7.0,3.0,7.0,0.0,0.0
B1,2023-11-04,15:00,RWD Molenbeek,Kortrijk,1,1,D,1.0,1.0,D,9.0,5.0,5.0,2.0,14.0,7.0,4.0,2.0,3.0,1.0,0.0,0.0
B1,2023-11-05,12:30,Cercle Brugge,Anderlecht,0,3,A,0.0,2.0,A,16.0,7.0,2.0,5.0,14.0,13.0,7.0,1.0,2.0,3.0,0.0,0.0
B1,2023-11-05,15:00,Standard,Mechelen,1,1,D,1.0,0.0,H,10.0,11.0,4.0,4.0,10.0,19.0,10.0,1.0,1.0,4.0,0.0,0.0
B1,2023-11-05,17:30,St. Gilloise,Club Brugge,2,1,H,1.0,0.0,H,19.0,5.0,6.0,2.0,11.0,6.0,9.0,4.0,3.0,4.0,0.0,0.0
B1,2023-11-05,18:15,Charleroi,Gent,1,3,A,0.0,1.0,A,11.0,17.0,3.0,9.0,5.0,4.0,0.0,6.0,3.0,0.0,0.0,0.0
B1,2023-11-10,19:45,Westerlo,St Truiden,3,3,D,2.0,1.0,H,17.0,10.0,4.0,7.0,11.0,13.0,9.0,3.0,3.0,2.0,0.0,0.0
B1,2023-11-11,17:15,Eupen,RWD Molenbeek,1,3,A,1.0,1.0,D,11.0,20.0,4.0,10.0,12.0,14.0,8.0,5.0,1.0,4.0,0.0,0.0
B1,2023-11-11,15:00,Antwerp,Standard,6,0,H,4.0,0.0,H,15.0,2.0,9.0,0.0,13.0,10.0,6.0,2.0,2.0,2.0,0.0,0.0
B1,2023-11-11,19:45,Mechelen,Charleroi,1,0,H,0.0,0.0,D,19.0,6.0,7.0,3.0,11.0,10.0,8.0,2.0,2.0,1.0,0.0,1.0
B1,2023-11-12,15:00,Genk,Oud-Heverlee Leuven,3,1,H,1.0,0.0,H,18.0,6.0,6.0,3.0,14.0,19.0,3.0,2.0,2.0,4.0,0.0,0.0
B1,2023-11-12,17:30,Gent,Anderlecht,1,1,D,1.0,1.0,D,10.0,7.0,5.0,2.0,12.0,10.0,8.0,3.0,1.0,2.0,0.0,0.0
B1,2023-11-12,18:15,St. Gilloise,Kortrijk,3,0,H,2.0,0.0,H,18.0,11.0,8.0,1.0,10.0,9.0,6.0,6.0,2.0,1.0,0.0,0.0
B1,2023-11-12,12:30,Club Brugge,Cercle Brugge,0,0,D,0.0,0.0,D,14.0,20.0,7.0,3.0,11.0,12.0,10.0,3.0,2.0,5.0,0.0,0.0
B1,2023-11-24,19:45,St Truiden,Antwerp,1,1,D,1.0,0.0,H,11.0,12.0,5.0,1.0,8.0,11.0,4.0,7.0,2.0,2.0,0.0,0.0
B1,2023-11-25,15:00,Cercle Brugge,Eupen,2,0,H,0.0,0.0,D,30.0,6.0,10.0,4.0,12.0,13.0,5.0,3.0,4.0,3.0,0.0,0.0
B1,2023-11-25,17:15,Charleroi,Westerlo,3,2,H,0.0,1.0,A,14.0,11.0,4.0,4.0,15.0,11.0,5.0,4.0,3.0,2.0,0.0,0.0
