Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR
2021-12-11,Reims,Saint Etienne,2,0,H,1,0,,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-12,Strasbourg,Marseille,0,2,A,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-12,Metz,Lorient,4,1,H,3,0,,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-12,Estac Troyes,Bordeaux,1,2,A,1,1,,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-12,Paris Saint Germain,Monaco,2,0,H,2,0,,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-12,Angers,Clermont Foot,0,1,A,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-12,Lille,Lyon,0,0,D,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-12,Rennes,Nice,1,2,A,0,1,,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-22,Bordeaux,Lille,2,3,A,2,1,,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-22,Lyon,Metz,1,1,D,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-22,Marseille,Reims,1,1,D,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-22,Montpellier,Angers,4,1,H,2,1,,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-22,Nice,Lens,2,1,H,0,1,,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-22,Monaco,Rennes,2,1,H,1,1,,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-22,Lorient,Paris Saint Germain,1,1,D,1,0,,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-22,Estac Troyes,Stade Brestois 29,1,1,D,0,1,,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-22,Saint Etienne,Nantes,0,1,A,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-07,Bordeaux,Marseille,0,1,A,0,1,,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-08,Lens,Rennes,1,0,H,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
