Div,Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR
E1,2023-09-30,15:00,QPR,Coventry,1,3,A,0,0,D,12,15,3,6,11,14,4,5,4,2,0,0
E1,2023-09-30,15:00,Preston,West Brom,0,4,A,0,2,A,5,19,1,6,12,5,2,6,3,1,0,0
E1,2023-09-30,12:30,Southampton,Leeds,3,1,H,3,0,H,10,15,5,5,14,13,5,6,4,1,0,0
E1,2023-09-30,15:00,Millwall,Swansea,0,3,A,0,1,A,22,7,5,5,18,10,6,0,2,2,0,0
E1,2023-09-30,15:00,Hull,Plymouth,1,1,D,1,1,D,21,11,5,5,9,10,12,4,2,2,0,0
E1,2023-09-30,15:00,Huddersfield,Ipswich,1,1,D,0,0,D,12,20,6,6,10,11,5,6,3,3,0,0
E1,2023-09-30,15:00,Norwich,Birmingham,2,0,H,0,0,D,16,12,4,2,9,10,4,4,1,1,0,0
E1,2023-10-01,12:00,Blackburn,Leicester,1,4,A,1,2,A,15,11,4,4,8,14,5,6,2,3,0,0
E1,2023-10-03,19:45,Birmingham,Huddersfield,4,1,H,2,0,H,12,17,6,6,14,13,3,5,3,1,0,0
E1,2023-10-03,19:45,Ipswich,Hull,3,0,H,2,0,H,14,13,6,6,16,11,6,5,0,0,0,0
E1,2023-10-03,19:45,Middlesbrough,Cardiff,2,0,H,0,0,D,11,6,6,3,10,10,8,2,1,3,0,0
E1,2023-10-03,19:45,Plymouth,Millwall,0,2,A,0,0,D,22,9,6,3,5,14,8,1,2,6,0,0
E1,2023-10-03,20:00,Stoke,Southampton,0,1,A,0,1,A,15,9,2,4,17,2,8,6,4,1,0,0
E1,2023-10-03,20:00,West Brom,Sheffield Weds,1,0,H,1,0,H,17,4,3,2,2,12,10,4,0,1,0,0
E1,2023-10-04,20:00,Rotherham,Bristol City,1,2,A,0,0,D,8,9,1,5,3,7,4,4,1,1,0,0
E1,2023-10-04,19:45,Swansea,Norwich,2,1,H,1,1,D,23,14,7,5,12,12,8,7,4,2,0,0
E1,2023-10-04,19:45,Sunderland,Watford,2,0,H,1,0,H,9,11,4,4,9,19,5,2,1,5,0,1
E1,2023-10-04,19:45,Leicester,Preston,3,0,H,0,0,D,9,6,4,1,3,8,4,4,0,2,0,0
E1,2023-10-04,19:45,Leeds,QPR,1,0,H,1,0,H,16,5,3,2,9,12,8,0,0,2,0,1
E1,2023-10-04,19:45,Coventry,Blackburn,1,0,H,0,0,D,14,14,3,4,18,13,7,8,2,1,0,0
E1,2023-10-06,20:00,Birmingham,West Brom,3,1,H,2,1,H,11,10,3,3,16,6,6,8,2,1,0,0
E1,2023-10-07,15:00,Cardiff,Watford,1,1,D,1,0,H,8,8,2,1,9,10,2,1,0,2,0,0
E1,2023-10-07,15:00,Coventry,Norwich,1,1,D,0,1,A,21,6,3,2,11,13,8,0,1,1,0,0
E1,2023-10-07,15:00,Ipswich,Preston,4,2,H,3,1,H,16,8,10,2,10,11,7,0,0,3,0,0
E1,2023-10-07,15:00,Leeds,Bristol City,2,1,H,1,1,D,21,9,8,2,10,8,8,6,1,2,0,0
E1,2023-10-07,15:00,Leicester,Stoke,2,0,H,1,0,H,14,3,7,1,6,5,4,4,1,1,0,0
E1,2023-10-07,15:00,Plymouth,Swansea,1,3,A,1,0,H,16,14,7,6,11,5,12,7,2,0,0,0
E1,2023-10-07,15:00,QPR,Blackburn,0,4,A,0,2,A,21,17,6,7,13,10,10,7,2,2,0,0
E1,2023-10-07,15:00,Sheffield Weds,Huddersfield,0,0,D,0,0,D,6,7,1,0,16,13,5,4,1,1,0,0
E1,2023-10-07,15:00,Southampton,Rotherham,1,1,D,1,0,H,22,4,10,2,8,13,12,4,2,6,0,0
E1,2023-10-07,12:30,Sunderland,Middlesbrough,0,4,A,0,0,D,9,19,3,7,14,13,4,8,3,2,1,0
E1,2023-10-07,15:00,Millwall,Hull,2,2,D,1,2,A,13,8,4,3,18,7,5,1,4,2,0,0
E1,2023-10-21,15:00,Stoke,Sunderland,2,1,H,1,1,D,11,18,4,7,17,9,6,2,5,4,0,0
E1,2023-10-21,15:00,West Brom,Plymouth,0,0,D,0,0,D,14,5,2,2,4,14,10,5,2,7,0,0
E1,2023-10-21,15:00,Watford,Sheffield Weds,1,0,H,0,0,D,12,10,3,2,15,6,4,5,2,1,0,0
E1,2023-10-21,15:00,Swansea,Leicester,1,3,A,1,1,D,11,18,4,7,10,5,3,3,2,3,0,0
E1,2023-10-21,15:00,Norwich,Leeds,2,3,A,2,0,H,14,19,4,8,11,13,7,7,2,3,0,0
E1,2023-10-21,15:00,Hull,Southampton,1,2,A,1,1,D,13,18,3,5,13,14,7,9,4,3,0,0
E1,2023-10-21,15:00,Huddersfield,QPR,2,1,H,2,1,H,6,14,4,2,9,12,2,9,2,2,0,0
E1,2023-10-21,15:00,Bristol City,Coventry,1,0,H,1,0,H,6,12,3,1,15,11,2,15,2,3,0,0
E1,2023-10-21,15:00,Blackburn,Cardiff,1,0,H,0,0,D,9,11,1,2,8,8,4,6,2,1,0,0
E1,2023-10-21,12:30,Preston,Millwall,1,1,D,1,1,D,7,7,2,4,13,15,5,2,4,1,0,0
E1,2023-10-21,15:00,Middlesbrough,Birmingham,1,0,H,0,0,D,17,5,10,3,9,17,12,0,3,3,0,0
E1,2023-10-24,20:00,Leicester,Sunderland,1,0,H,1,0,H,8,13,5,3,13,10,5,5,4,3,0,0
E1,2023-10-24,19:45,Swansea,Watford,0,1,A,0,0,D,9,12,3,5,7,14,6,4,0,3,0,0
E1,2023-10-24,20:00,West Brom,QPR,2,0,H,0,0,D,16,1,4,0,8,12,6,2,1,3,0,1
E1,2023-10-24,19:45,Millwall,Blackburn,1,2,A,1,1,D,16,9,3,6,6,6,11,3,0,1,0,0
E1,2023-10-24,19:45,Huddersfield,Cardiff,0,4,A,0,3,A,19,15,6,7,7,19,9,6,1,3,0,0
E1,2023-10-24,19:45,Norwich,Middlesbrough,1,2,A,0,0,D,13,19,2,8,13,10,4,7,2,2,0,0
E1,2023-10-25,19:45,Birmingham,Hull,0,2,A,0,1,A,14,17,4,8,18,8,6,5,2,1,0,0
E1,2023-10-25,19:45,Bristol City,Ipswich,0,1,A,0,1,A,11,19,4,6,11,15,5,2,0,4,0,0
E1,2023-10-25,19:45,Plymouth,Sheffield Weds,3,0,H,2,0,H,13,13,6,2,10,8,1,7,2,1,0,0
E1,2023-10-25,19:45,Preston,Southampton,2,2,D,0,1,A,12,13,5,5,16,13,7,2,3,2,0,0
E1,2023-10-25,19:45,Rotherham,Coventry,2,0,H,0,0,D,20,23,7,7,4,6,6,16,2,1,0,0
E1,2023-10-25,20:00,Stoke,Leeds,1,0,H,0,0,D,12,16,4,3,16,11,5,3,1,3,0,0
E1,2023-10-28,15:00,QPR,Leicester,1,2,A,1,1,D,9,16,3,5,13,7,1,8,1,2,1,0
E1,2023-10-28,15:00,Watford,Millwall,2,2,D,1,1,D,19,11,6,4,13,13,7,2,3,3,0,0
E1,2023-10-28,15:00,Sunderland,Norwich,3,1,H,2,1,H,17,9,8,2,12,17,7,1,4,4,0,0
